_id,code,name,name_with_type,parent_code,path,path_with_type,slug,type
6580ea829fadc6b60cb85919,00001,Phúc Xá,Phường Phúc Xá,001,"Phúc Xá, Ba Đình, Hà Nội","Phường Phúc Xá, Quận Ba Đình, Thành phố Hà Nội",phuc-xa,phuong
6580ea829fadc6b60cb8591a,00004,Trúc Bạch,Phường Trúc Bạch,001,"Trúc Bạch, Ba Đình, Hà Nội","Phường Trúc Bạch, Quận Ba Đình, Thành phố Hà Nội",truc-bach,phuong
6580ea829fadc6b60cb8591b,00006,Vĩnh Phúc,Phường Vĩnh Phúc,001,"Vĩnh Phúc, Ba Đình, Hà Nội","Phường Vĩnh Phúc, Quận Ba Đình, Thành phố Hà Nội",vinh-phuc,phuong
6580ea829fadc6b60cb8591c,00007,Cống Vị,Phường Cống Vị,001,"Cống Vị, Ba Đình, Hà Nội","Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội",cong-vi,phuong
6580ea829fadc6b60cb8591d,00008,Liễu Giai,Phường Liễu Giai,001,"Liễu Giai, Ba Đình, Hà Nội","Phường Liễu Giai, Quận Ba Đình, Thành phố Hà Nội",lieu-giai,phuong
6580ea829fadc6b60cb8591e,00010,Nguyễn Trung Trực,Phường Nguyễn Trung Trực,001,"Nguyễn Trung Trực, Ba Đình, Hà Nội","Phường Nguyễn Trung Trực, Quận Ba Đình, Thành phố Hà Nội",nguyen-trung-truc,phuong
6580ea829fadc6b60cb8591f,00013,Quán Thánh,Phường Quán Thánh,001,"Quán Thánh, Ba Đình, Hà Nội","Phường Quán Thánh, Quận Ba Đình, Thành phố Hà Nội",quan-thanh,phuong
6580ea829fadc6b60cb85920,00016,Ngọc Hà,Phường Ngọc Hà,001,"Ngọc Hà, Ba Đình, Hà Nội","Phường Ngọc Hà, Quận Ba Đình, Thành phố Hà Nội",ngoc-ha,phuong
6580ea829fadc6b60cb85921,00019,Điện Biên,Phường Điện Biên,001,"Điện Biên, Ba Đình, Hà Nội","Phường Điện Biên, Quận Ba Đình, Thành phố Hà Nội",dien-bien,phuong
6580ea829fadc6b60cb85922,00022,Đội Cấn,Phường Đội Cấn,001,"Đội Cấn, Ba Đình, Hà Nội","Phường Đội Cấn, Quận Ba Đình, Thành phố Hà Nội",doi-can,phuong
6580ea829fadc6b60cb85923,00025,Ngọc Khánh,Phường Ngọc Khánh,001,"Ngọc Khánh, Ba Đình, Hà Nội","Phường Ngọc Khánh, Quận Ba Đình, Thành phố Hà Nội",ngoc-khanh,phuong
6580ea829fadc6b60cb85924,00028,Kim Mã,Phường Kim Mã,001,"Kim Mã, Ba Đình, Hà Nội","Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội",kim-ma,phuong
6580ea829fadc6b60cb85925,00031,Giảng Võ,Phường Giảng Võ,001,"Giảng Võ, Ba Đình, Hà Nội","Phường Giảng Võ, Quận Ba Đình, Thành phố Hà Nội",giang-vo,phuong
6580ea829fadc6b60cb85926,00034,Thành Công,Phường Thành Công,001,"Thành Công, Ba Đình, Hà Nội","Phường Thành Công, Quận Ba Đình, Thành phố Hà Nội",thanh-cong,phuong
6580ea829fadc6b60cb85927,00037,Phúc Tân,Phường Phúc Tân,002,"Phúc Tân, Hoàn Kiếm, Hà Nội","Phường Phúc Tân, Quận Hoàn Kiếm, Thành phố Hà Nội",phuc-tan,phuong
6580ea829fadc6b60cb85928,00040,Đồng Xuân,Phường Đồng Xuân,002,"Đồng Xuân, Hoàn Kiếm, Hà Nội","Phường Đồng Xuân, Quận Hoàn Kiếm, Thành phố Hà Nội",dong-xuan,phuong
6580ea829fadc6b60cb85929,00043,Hàng Mã,Phường Hàng Mã,002,"Hàng Mã, Hoàn Kiếm, Hà Nội","Phường Hàng Mã, Quận Hoàn Kiếm, Thành phố Hà Nội",hang-ma,phuong
6580ea829fadc6b60cb8592a,00046,Hàng Buồm,Phường Hàng Buồm,002,"Hàng Buồm, Hoàn Kiếm, Hà Nội","Phường Hàng Buồm, Quận Hoàn Kiếm, Thành phố Hà Nội",hang-buom,phuong
6580ea829fadc6b60cb8592b,00049,Hàng Đào,Phường Hàng Đào,002,"Hàng Đào, Hoàn Kiếm, Hà Nội","Phường Hàng Đào, Quận Hoàn Kiếm, Thành phố Hà Nội",hang-dao,phuong
6580ea829fadc6b60cb8592c,00052,Hàng Bồ,Phường Hàng Bồ,002,"Hàng Bồ, Hoàn Kiếm, Hà Nội","Phường Hàng Bồ, Quận Hoàn Kiếm, Thành phố Hà Nội",hang-bo,phuong
6580ea829fadc6b60cb8592d,00055,Cửa Đông,Phường Cửa Đông,002,"Cửa Đông, Hoàn Kiếm, Hà Nội","Phường Cửa Đông, Quận Hoàn Kiếm, Thành phố Hà Nội",cua-dong,phuong
6580ea829fadc6b60cb8592e,00058,Lý Thái Tổ,Phường Lý Thái Tổ,002,"Lý Thái Tổ, Hoàn Kiếm, Hà Nội","Phường Lý Thái Tổ, Quận Hoàn Kiếm, Thành phố Hà Nội",ly-thai-to,phuong
6580ea829fadc6b60cb8592f,00061,Hàng Bạc,Phường Hàng Bạc,002,"Hàng Bạc, Hoàn Kiếm, Hà Nội","Phường Hàng Bạc, Quận Hoàn Kiếm, Thành phố Hà Nội",hang-bac,phuong
6580ea829fadc6b60cb85930,00064,Hàng Gai,Phường Hàng Gai,002,"Hàng Gai, Hoàn Kiếm, Hà Nội","Phường Hàng Gai, Quận Hoàn Kiếm, Thành phố Hà Nội",hang-gai,phuong
6580ea829fadc6b60cb85931,00067,Chương Dương,Phường Chương Dương,002,"Chương Dương, Hoàn Kiếm, Hà Nội","Phường Chương Dương, Quận Hoàn Kiếm, Thành phố Hà Nội",chuong-duong,phuong
6580ea829fadc6b60cb85932,00070,Hàng Trống,Phường Hàng Trống,002,"Hàng Trống, Hoàn Kiếm, Hà Nội","Phường Hàng Trống, Quận Hoàn Kiếm, Thành phố Hà Nội",hang-trong,phuong
6580ea829fadc6b60cb85933,00073,Cửa Nam,Phường Cửa Nam,002,"Cửa Nam, Hoàn Kiếm, Hà Nội","Phường Cửa Nam, Quận Hoàn Kiếm, Thành phố Hà Nội",cua-nam,phuong
6580ea829fadc6b60cb85934,00076,Hàng Bông,Phường Hàng Bông,002,"Hàng Bông, Hoàn Kiếm, Hà Nội","Phường Hàng Bông, Quận Hoàn Kiếm, Thành phố Hà Nội",hang-bong,phuong
6580ea829fadc6b60cb85935,00079,Tràng Tiền,Phường Tràng Tiền,002,"Tràng Tiền, Hoàn Kiếm, Hà Nội","Phường Tràng Tiền, Quận Hoàn Kiếm, Thành phố Hà Nội",trang-tien,phuong
6580ea829fadc6b60cb85936,00082,Trần Hưng Đạo,Phường Trần Hưng Đạo,002,"Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Thành phố Hà Nội",tran-hung-dao,phuong
6580ea829fadc6b60cb85937,00085,Phan Chu Trinh,Phường Phan Chu Trinh,002,"Phan Chu Trinh, Hoàn Kiếm, Hà Nội","Phường Phan Chu Trinh, Quận Hoàn Kiếm, Thành phố Hà Nội",phan-chu-trinh,phuong
6580ea829fadc6b60cb85938,00088,Hàng Bài,Phường Hàng Bài,002,"Hàng Bài, Hoàn Kiếm, Hà Nội","Phường Hàng Bài, Quận Hoàn Kiếm, Thành phố Hà Nội",hang-bai,phuong
6580ea829fadc6b60cb85939,00091,Phú Thượng,Phường Phú Thượng,003,"Phú Thượng, Tây Hồ, Hà Nội","Phường Phú Thượng, Quận Tây Hồ, Thành phố Hà Nội",phu-thuong,phuong
6580ea829fadc6b60cb8593a,00094,Nhật Tân,Phường Nhật Tân,003,"Nhật Tân, Tây Hồ, Hà Nội","Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội",nhat-tan,phuong
6580ea829fadc6b60cb8593b,00097,Tứ Liên,Phường Tứ Liên,003,"Tứ Liên, Tây Hồ, Hà Nội","Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội",tu-lien,phuong
6580ea829fadc6b60cb8593c,00100,Quảng An,Phường Quảng An,003,"Quảng An, Tây Hồ, Hà Nội","Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội",quang-an,phuong
6580ea829fadc6b60cb8593d,00103,Xuân La,Phường Xuân La,003,"Xuân La, Tây Hồ, Hà Nội","Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội",xuan-la,phuong
6580ea829fadc6b60cb8593e,00106,Yên Phụ,Phường Yên Phụ,003,"Yên Phụ, Tây Hồ, Hà Nội","Phường Yên Phụ, Quận Tây Hồ, Thành phố Hà Nội",yen-phu,phuong
6580ea829fadc6b60cb8593f,00109,Bưởi,Phường Bưởi,003,"Bưởi, Tây Hồ, Hà Nội","Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội",buoi,phuong
6580ea829fadc6b60cb85940,00112,Thụy Khuê,Phường Thụy Khuê,003,"Thụy Khuê, Tây Hồ, Hà Nội","Phường Thụy Khuê, Quận Tây Hồ, Thành phố Hà Nội",thuy-khue,phuong
6580ea829fadc6b60cb85941,00115,Thượng Thanh,Phường Thượng Thanh,004,"Thượng Thanh, Long Biên, Hà Nội","Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội",thuong-thanh,phuong
6580ea829fadc6b60cb85942,00118,Ngọc Thụy,Phường Ngọc Thụy,004,"Ngọc Thụy, Long Biên, Hà Nội","Phường Ngọc Thụy, Quận Long Biên, Thành phố Hà Nội",ngoc-thuy,phuong
6580ea829fadc6b60cb85943,00121,Giang Biên,Phường Giang Biên,004,"Giang Biên, Long Biên, Hà Nội","Phường Giang Biên, Quận Long Biên, Thành phố Hà Nội",giang-bien,phuong
6580ea829fadc6b60cb85944,00124,Đức Giang,Phường Đức Giang,004,"Đức Giang, Long Biên, Hà Nội","Phường Đức Giang, Quận Long Biên, Thành phố Hà Nội",duc-giang,phuong
6580ea829fadc6b60cb85945,00127,Việt Hưng,Phường Việt Hưng,004,"Việt Hưng, Long Biên, Hà Nội","Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội",viet-hung,phuong
6580ea829fadc6b60cb85946,00130,Gia Thụy,Phường Gia Thụy,004,"Gia Thụy, Long Biên, Hà Nội","Phường Gia Thụy, Quận Long Biên, Thành phố Hà Nội",gia-thuy,phuong
6580ea829fadc6b60cb85947,00133,Ngọc Lâm,Phường Ngọc Lâm,004,"Ngọc Lâm, Long Biên, Hà Nội","Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội",ngoc-lam,phuong
6580ea829fadc6b60cb85948,00136,Phúc Lợi,Phường Phúc Lợi,004,"Phúc Lợi, Long Biên, Hà Nội","Phường Phúc Lợi, Quận Long Biên, Thành phố Hà Nội",phuc-loi,phuong
6580ea829fadc6b60cb85949,00139,Bồ Đề,Phường Bồ Đề,004,"Bồ Đề, Long Biên, Hà Nội","Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội",bo-de,phuong
6580ea829fadc6b60cb8594a,00142,Sài Đồng,Phường Sài Đồng,004,"Sài Đồng, Long Biên, Hà Nội","Phường Sài Đồng, Quận Long Biên, Thành phố Hà Nội",sai-dong,phuong
6580ea829fadc6b60cb8594b,00145,Long Biên,Phường Long Biên,004,"Long Biên, Long Biên, Hà Nội","Phường Long Biên, Quận Long Biên, Thành phố Hà Nội",long-bien,phuong
6580ea829fadc6b60cb8594c,00148,Thạch Bàn,Phường Thạch Bàn,004,"Thạch Bàn, Long Biên, Hà Nội","Phường Thạch Bàn, Quận Long Biên, Thành phố Hà Nội",thach-ban,phuong
6580ea829fadc6b60cb8594d,00151,Phúc Đồng,Phường Phúc Đồng,004,"Phúc Đồng, Long Biên, Hà Nội","Phường Phúc Đồng, Quận Long Biên, Thành phố Hà Nội",phuc-dong,phuong
6580ea829fadc6b60cb8594e,00154,Cự Khối,Phường Cự Khối,004,"Cự Khối, Long Biên, Hà Nội","Phường Cự Khối, Quận Long Biên, Thành phố Hà Nội",cu-khoi,phuong
6580ea829fadc6b60cb8594f,00157,Nghĩa Đô,Phường Nghĩa Đô,005,"Nghĩa Đô, Cầu Giấy, Hà Nội","Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội",nghia-do,phuong
6580ea829fadc6b60cb85950,00160,Nghĩa Tân,Phường Nghĩa Tân,005,"Nghĩa Tân, Cầu Giấy, Hà Nội","Phường Nghĩa Tân, Quận Cầu Giấy, Thành phố Hà Nội",nghia-tan,phuong
6580ea829fadc6b60cb85951,00163,Mai Dịch,Phường Mai Dịch,005,"Mai Dịch, Cầu Giấy, Hà Nội","Phường Mai Dịch, Quận Cầu Giấy, Thành phố Hà Nội",mai-dich,phuong
6580ea829fadc6b60cb85952,00166,Dịch Vọng,Phường Dịch Vọng,005,"Dịch Vọng, Cầu Giấy, Hà Nội","Phường Dịch Vọng, Quận Cầu Giấy, Thành phố Hà Nội",dich-vong,phuong
6580ea829fadc6b60cb85953,00167,Dịch Vọng Hậu,Phường Dịch Vọng Hậu,005,"Dịch Vọng Hậu, Cầu Giấy, Hà Nội","Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội",dich-vong-hau,phuong
6580ea829fadc6b60cb85954,00169,Quan Hoa,Phường Quan Hoa,005,"Quan Hoa, Cầu Giấy, Hà Nội","Phường Quan Hoa, Quận Cầu Giấy, Thành phố Hà Nội",quan-hoa,phuong
6580ea829fadc6b60cb85955,00172,Yên Hoà,Phường Yên Hoà,005,"Yên Hoà, Cầu Giấy, Hà Nội","Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội",yen-hoa,phuong
6580ea829fadc6b60cb85956,00175,Trung Hoà,Phường Trung Hoà,005,"Trung Hoà, Cầu Giấy, Hà Nội","Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội",trung-hoa,phuong
6580ea829fadc6b60cb85957,00178,Cát Linh,Phường Cát Linh,006,"Cát Linh, Đống Đa, Hà Nội","Phường Cát Linh, Quận Đống Đa, Thành phố Hà Nội",cat-linh,phuong
6580ea829fadc6b60cb85958,00181,Văn Miếu,Phường Văn Miếu,006,"Văn Miếu, Đống Đa, Hà Nội","Phường Văn Miếu, Quận Đống Đa, Thành phố Hà Nội",van-mieu,phuong
6580ea829fadc6b60cb85959,00184,Quốc Tử Giám,Phường Quốc Tử Giám,006,"Quốc Tử Giám, Đống Đa, Hà Nội","Phường Quốc Tử Giám, Quận Đống Đa, Thành phố Hà Nội",quoc-tu-giam,phuong
6580ea829fadc6b60cb8595a,00187,Láng Thượng,Phường Láng Thượng,006,"Láng Thượng, Đống Đa, Hà Nội","Phường Láng Thượng, Quận Đống Đa, Thành phố Hà Nội",lang-thuong,phuong
6580ea829fadc6b60cb8595b,00190,Ô Chợ Dừa,Phường Ô Chợ Dừa,006,"Ô Chợ Dừa, Đống Đa, Hà Nội","Phường Ô Chợ Dừa, Quận Đống Đa, Thành phố Hà Nội",o-cho-dua,phuong
6580ea829fadc6b60cb8595c,00193,Văn Chương,Phường Văn Chương,006,"Văn Chương, Đống Đa, Hà Nội","Phường Văn Chương, Quận Đống Đa, Thành phố Hà Nội",van-chuong,phuong
6580ea829fadc6b60cb8595d,00196,Hàng Bột,Phường Hàng Bột,006,"Hàng Bột, Đống Đa, Hà Nội","Phường Hàng Bột, Quận Đống Đa, Thành phố Hà Nội",hang-bot,phuong
6580ea829fadc6b60cb8595e,00199,Láng Hạ,Phường Láng Hạ,006,"Láng Hạ, Đống Đa, Hà Nội","Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội",lang-ha,phuong
6580ea829fadc6b60cb8595f,00202,Khâm Thiên,Phường Khâm Thiên,006,"Khâm Thiên, Đống Đa, Hà Nội","Phường Khâm Thiên, Quận Đống Đa, Thành phố Hà Nội",kham-thien,phuong
6580ea829fadc6b60cb85960,00205,Thổ Quan,Phường Thổ Quan,006,"Thổ Quan, Đống Đa, Hà Nội","Phường Thổ Quan, Quận Đống Đa, Thành phố Hà Nội",tho-quan,phuong
6580ea829fadc6b60cb85961,00208,Nam Đồng,Phường Nam Đồng,006,"Nam Đồng, Đống Đa, Hà Nội","Phường Nam Đồng, Quận Đống Đa, Thành phố Hà Nội",nam-dong,phuong
6580ea829fadc6b60cb85962,00211,Trung Phụng,Phường Trung Phụng,006,"Trung Phụng, Đống Đa, Hà Nội","Phường Trung Phụng, Quận Đống Đa, Thành phố Hà Nội",trung-phung,phuong
6580ea829fadc6b60cb85963,00214,Quang Trung,Phường Quang Trung,006,"Quang Trung, Đống Đa, Hà Nội","Phường Quang Trung, Quận Đống Đa, Thành phố Hà Nội",quang-trung,phuong
6580ea829fadc6b60cb85964,00217,Trung Liệt,Phường Trung Liệt,006,"Trung Liệt, Đống Đa, Hà Nội","Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội",trung-liet,phuong
6580ea829fadc6b60cb85965,00220,Phương Liên,Phường Phương Liên,006,"Phương Liên, Đống Đa, Hà Nội","Phường Phương Liên, Quận Đống Đa, Thành phố Hà Nội",phuong-lien,phuong
6580ea829fadc6b60cb85966,00223,Thịnh Quang,Phường Thịnh Quang,006,"Thịnh Quang, Đống Đa, Hà Nội","Phường Thịnh Quang, Quận Đống Đa, Thành phố Hà Nội",thinh-quang,phuong
6580ea829fadc6b60cb85967,00226,Trung Tự,Phường Trung Tự,006,"Trung Tự, Đống Đa, Hà Nội","Phường Trung Tự, Quận Đống Đa, Thành phố Hà Nội",trung-tu,phuong
6580ea829fadc6b60cb85968,00229,Kim Liên,Phường Kim Liên,006,"Kim Liên, Đống Đa, Hà Nội","Phường Kim Liên, Quận Đống Đa, Thành phố Hà Nội",kim-lien,phuong
6580ea829fadc6b60cb85969,00232,Phương Mai,Phường Phương Mai,006,"Phương Mai, Đống Đa, Hà Nội","Phường Phương Mai, Quận Đống Đa, Thành phố Hà Nội",phuong-mai,phuong
6580ea829fadc6b60cb8596a,00235,Ngã Tư Sở,Phường Ngã Tư Sở,006,"Ngã Tư Sở, Đống Đa, Hà Nội","Phường Ngã Tư Sở, Quận Đống Đa, Thành phố Hà Nội",nga-tu-so,phuong
6580ea829fadc6b60cb8596b,00238,Khương Thượng,Phường Khương Thượng,006,"Khương Thượng, Đống Đa, Hà Nội","Phường Khương Thượng, Quận Đống Đa, Thành phố Hà Nội",khuong-thuong,phuong
6580ea829fadc6b60cb8596c,00241,Nguyễn Du,Phường Nguyễn Du,007,"Nguyễn Du, Hai Bà Trưng, Hà Nội","Phường Nguyễn Du, Quận Hai Bà Trưng, Thành phố Hà Nội",nguyen-du,phuong
6580ea829fadc6b60cb8596d,00244,Bạch Đằng,Phường Bạch Đằng,007,"Bạch Đằng, Hai Bà Trưng, Hà Nội","Phường Bạch Đằng, Quận Hai Bà Trưng, Thành phố Hà Nội",bach-dang,phuong
6580ea829fadc6b60cb8596e,00247,Phạm Đình Hổ,Phường Phạm Đình Hổ,007,"Phạm Đình Hổ, Hai Bà Trưng, Hà Nội","Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Thành phố Hà Nội",pham-dinh-ho,phuong
6580ea829fadc6b60cb8596f,00256,Lê Đại Hành,Phường Lê Đại Hành,007,"Lê Đại Hành, Hai Bà Trưng, Hà Nội","Phường Lê Đại Hành, Quận Hai Bà Trưng, Thành phố Hà Nội",le-dai-hanh,phuong
6580ea829fadc6b60cb85970,00259,Đồng Nhân,Phường Đồng Nhân,007,"Đồng Nhân, Hai Bà Trưng, Hà Nội","Phường Đồng Nhân, Quận Hai Bà Trưng, Thành phố Hà Nội",dong-nhan,phuong
6580ea829fadc6b60cb85971,00262,Phố Huế,Phường Phố Huế,007,"Phố Huế, Hai Bà Trưng, Hà Nội","Phường Phố Huế, Quận Hai Bà Trưng, Thành phố Hà Nội",pho-hue,phuong
6580ea829fadc6b60cb85972,00265,Đống Mác,Phường Đống Mác,007,"Đống Mác, Hai Bà Trưng, Hà Nội","Phường Đống Mác, Quận Hai Bà Trưng, Thành phố Hà Nội",dong-mac,phuong
6580ea829fadc6b60cb85973,00268,Thanh Lương,Phường Thanh Lương,007,"Thanh Lương, Hai Bà Trưng, Hà Nội","Phường Thanh Lương, Quận Hai Bà Trưng, Thành phố Hà Nội",thanh-luong,phuong
6580ea829fadc6b60cb85974,00271,Thanh Nhàn,Phường Thanh Nhàn,007,"Thanh Nhàn, Hai Bà Trưng, Hà Nội","Phường Thanh Nhàn, Quận Hai Bà Trưng, Thành phố Hà Nội",thanh-nhan,phuong
6580ea829fadc6b60cb85975,00274,Cầu Dền,Phường Cầu Dền,007,"Cầu Dền, Hai Bà Trưng, Hà Nội","Phường Cầu Dền, Quận Hai Bà Trưng, Thành phố Hà Nội",cau-den,phuong
6580ea829fadc6b60cb85976,00277,Bách Khoa,Phường Bách Khoa,007,"Bách Khoa, Hai Bà Trưng, Hà Nội","Phường Bách Khoa, Quận Hai Bà Trưng, Thành phố Hà Nội",bach-khoa,phuong
6580ea829fadc6b60cb85977,00280,Đồng Tâm,Phường Đồng Tâm,007,"Đồng Tâm, Hai Bà Trưng, Hà Nội","Phường Đồng Tâm, Quận Hai Bà Trưng, Thành phố Hà Nội",dong-tam,phuong
6580ea829fadc6b60cb85978,00283,Vĩnh Tuy,Phường Vĩnh Tuy,007,"Vĩnh Tuy, Hai Bà Trưng, Hà Nội","Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội",vinh-tuy,phuong
6580ea829fadc6b60cb85979,00286,Bạch Mai,Phường Bạch Mai,007,"Bạch Mai, Hai Bà Trưng, Hà Nội","Phường Bạch Mai, Quận Hai Bà Trưng, Thành phố Hà Nội",bach-mai,phuong
6580ea829fadc6b60cb8597a,00289,Quỳnh Mai,Phường Quỳnh Mai,007,"Quỳnh Mai, Hai Bà Trưng, Hà Nội","Phường Quỳnh Mai, Quận Hai Bà Trưng, Thành phố Hà Nội",quynh-mai,phuong
6580ea829fadc6b60cb8597b,00292,Quỳnh Lôi,Phường Quỳnh Lôi,007,"Quỳnh Lôi, Hai Bà Trưng, Hà Nội","Phường Quỳnh Lôi, Quận Hai Bà Trưng, Thành phố Hà Nội",quynh-loi,phuong
6580ea829fadc6b60cb8597c,00295,Minh Khai,Phường Minh Khai,007,"Minh Khai, Hai Bà Trưng, Hà Nội","Phường Minh Khai, Quận Hai Bà Trưng, Thành phố Hà Nội",minh-khai,phuong
6580ea829fadc6b60cb8597d,00298,Trương Định,Phường Trương Định,007,"Trương Định, Hai Bà Trưng, Hà Nội","Phường Trương Định, Quận Hai Bà Trưng, Thành phố Hà Nội",truong-dinh,phuong
6580ea829fadc6b60cb8597e,00301,Thanh Trì,Phường Thanh Trì,008,"Thanh Trì, Hoàng Mai, Hà Nội","Phường Thanh Trì, Quận Hoàng Mai, Thành phố Hà Nội",thanh-tri,phuong
6580ea829fadc6b60cb8597f,00304,Vĩnh Hưng,Phường Vĩnh Hưng,008,"Vĩnh Hưng, Hoàng Mai, Hà Nội","Phường Vĩnh Hưng, Quận Hoàng Mai, Thành phố Hà Nội",vinh-hung,phuong
6580ea829fadc6b60cb85980,00307,Định Công,Phường Định Công,008,"Định Công, Hoàng Mai, Hà Nội","Phường Định Công, Quận Hoàng Mai, Thành phố Hà Nội",dinh-cong,phuong
6580ea829fadc6b60cb85981,00310,Mai Động,Phường Mai Động,008,"Mai Động, Hoàng Mai, Hà Nội","Phường Mai Động, Quận Hoàng Mai, Thành phố Hà Nội",mai-dong,phuong
6580ea829fadc6b60cb85982,00313,Tương Mai,Phường Tương Mai,008,"Tương Mai, Hoàng Mai, Hà Nội","Phường Tương Mai, Quận Hoàng Mai, Thành phố Hà Nội",tuong-mai,phuong
6580ea829fadc6b60cb85983,00316,Đại Kim,Phường Đại Kim,008,"Đại Kim, Hoàng Mai, Hà Nội","Phường Đại Kim, Quận Hoàng Mai, Thành phố Hà Nội",dai-kim,phuong
6580ea829fadc6b60cb85984,00319,Tân Mai,Phường Tân Mai,008,"Tân Mai, Hoàng Mai, Hà Nội","Phường Tân Mai, Quận Hoàng Mai, Thành phố Hà Nội",tan-mai,phuong
6580ea829fadc6b60cb85985,00322,Hoàng Văn Thụ,Phường Hoàng Văn Thụ,008,"Hoàng Văn Thụ, Hoàng Mai, Hà Nội","Phường Hoàng Văn Thụ, Quận Hoàng Mai, Thành phố Hà Nội",hoang-van-thu,phuong
6580ea829fadc6b60cb85986,00325,Giáp Bát,Phường Giáp Bát,008,"Giáp Bát, Hoàng Mai, Hà Nội","Phường Giáp Bát, Quận Hoàng Mai, Thành phố Hà Nội",giap-bat,phuong
6580ea829fadc6b60cb85987,00328,Lĩnh Nam,Phường Lĩnh Nam,008,"Lĩnh Nam, Hoàng Mai, Hà Nội","Phường Lĩnh Nam, Quận Hoàng Mai, Thành phố Hà Nội",linh-nam,phuong
6580ea829fadc6b60cb85988,00331,Thịnh Liệt,Phường Thịnh Liệt,008,"Thịnh Liệt, Hoàng Mai, Hà Nội","Phường Thịnh Liệt, Quận Hoàng Mai, Thành phố Hà Nội",thinh-liet,phuong
6580ea829fadc6b60cb85989,00334,Trần Phú,Phường Trần Phú,008,"Trần Phú, Hoàng Mai, Hà Nội","Phường Trần Phú, Quận Hoàng Mai, Thành phố Hà Nội",tran-phu,phuong
6580ea829fadc6b60cb8598a,00337,Hoàng Liệt,Phường Hoàng Liệt,008,"Hoàng Liệt, Hoàng Mai, Hà Nội","Phường Hoàng Liệt, Quận Hoàng Mai, Thành phố Hà Nội",hoang-liet,phuong
6580ea829fadc6b60cb8598b,00340,Yên Sở,Phường Yên Sở,008,"Yên Sở, Hoàng Mai, Hà Nội","Phường Yên Sở, Quận Hoàng Mai, Thành phố Hà Nội",yen-so,phuong
6580ea829fadc6b60cb8598c,00343,Nhân Chính,Phường Nhân Chính,009,"Nhân Chính, Thanh Xuân, Hà Nội","Phường Nhân Chính, Quận Thanh Xuân, Thành phố Hà Nội",nhan-chinh,phuong
6580ea829fadc6b60cb8598d,00346,Thượng Đình,Phường Thượng Đình,009,"Thượng Đình, Thanh Xuân, Hà Nội","Phường Thượng Đình, Quận Thanh Xuân, Thành phố Hà Nội",thuong-dinh,phuong
6580ea829fadc6b60cb8598e,00349,Khương Trung,Phường Khương Trung,009,"Khương Trung, Thanh Xuân, Hà Nội","Phường Khương Trung, Quận Thanh Xuân, Thành phố Hà Nội",khuong-trung,phuong
6580ea829fadc6b60cb8598f,00352,Khương Mai,Phường Khương Mai,009,"Khương Mai, Thanh Xuân, Hà Nội","Phường Khương Mai, Quận Thanh Xuân, Thành phố Hà Nội",khuong-mai,phuong
6580ea829fadc6b60cb85990,00355,Thanh Xuân Trung,Phường Thanh Xuân Trung,009,"Thanh Xuân Trung, Thanh Xuân, Hà Nội","Phường Thanh Xuân Trung, Quận Thanh Xuân, Thành phố Hà Nội",thanh-xuan-trung,phuong
6580ea829fadc6b60cb85991,00358,Phương Liệt,Phường Phương Liệt,009,"Phương Liệt, Thanh Xuân, Hà Nội","Phường Phương Liệt, Quận Thanh Xuân, Thành phố Hà Nội",phuong-liet,phuong
6580ea829fadc6b60cb85992,00361,Hạ Đình,Phường Hạ Đình,009,"Hạ Đình, Thanh Xuân, Hà Nội","Phường Hạ Đình, Quận Thanh Xuân, Thành phố Hà Nội",ha-dinh,phuong
6580ea829fadc6b60cb85993,00364,Khương Đình,Phường Khương Đình,009,"Khương Đình, Thanh Xuân, Hà Nội","Phường Khương Đình, Quận Thanh Xuân, Thành phố Hà Nội",khuong-dinh,phuong
6580ea829fadc6b60cb85994,00367,Thanh Xuân Bắc,Phường Thanh Xuân Bắc,009,"Thanh Xuân Bắc, Thanh Xuân, Hà Nội","Phường Thanh Xuân Bắc, Quận Thanh Xuân, Thành phố Hà Nội",thanh-xuan-bac,phuong
