_id,code,name,name_with_type,parent_code,path,path_with_type,slug,type
6580ea489fadc6b60cb856cd,180,Tràng Định,Huyện Tràng Định,20,"Tràng Định, Lạng Sơn","Huyện Tràng Định, Tỉnh Lạng Sơn",trang-dinh,huyen
6580ea489fadc6b60cb856ce,181,Bình Gia,Huyện Bình Gia,20,"Bình Gia, Lạng Sơn","Huyện Bình Gia, Tỉnh Lạng Sơn",binh-gia,huyen
6580ea489fadc6b60cb856cf,182,Văn Lãng,Huyện Văn Lãng,20,"Văn Lãng, Lạng Sơn","Huyện Văn Lãng, Tỉnh Lạng Sơn",van-lang,huyen
6580ea489fadc6b60cb856d0,183,Cao Lộc,Huyện Cao Lộc,20,"Cao Lộc, Lạng Sơn","Huyện Cao Lộc, Tỉnh Lạng Sơn",cao-loc,huyen
6580ea489fadc6b60cb856d1,184,Văn Quan,Huyện Văn Quan,20,"Văn Quan, Lạng Sơn","Huyện Văn Quan, Tỉnh Lạng Sơn",van-quan,huyen
6580ea489fadc6b60cb856d2,185,Bắc Sơn,Huyện Bắc Sơn,20,"Bắc Sơn, Lạng Sơn","Huyện Bắc Sơn, Tỉnh Lạng Sơn",bac-son,huyen
6580ea489fadc6b60cb856d3,186,Hữu Lũng,Huyện Hữu Lũng,20,"Hữu Lũng, Lạng Sơn","Huyện Hữu Lũng, Tỉnh Lạng Sơn",huu-lung,huyen
6580ea489fadc6b60cb856d4,187,Chi Lăng,Huyện Chi Lăng,20,"Chi Lăng, Lạng Sơn","Huyện Chi Lăng, Tỉnh Lạng Sơn",chi-lang,huyen
6580ea489fadc6b60cb856d5,188,Lộc Bình,Huyện Lộc Bình,20,"Lộc Bình, Lạng Sơn","Huyện Lộc Bình, Tỉnh Lạng Sơn",loc-binh,huyen
6580ea489fadc6b60cb856d6,189,Đình Lập,Huyện Đình Lập,20,"Đình Lập, Lạng Sơn","Huyện Đình Lập, Tỉnh Lạng Sơn",dinh-lap,huyen
6580ea489fadc6b60cb856d7,193,Hạ Long,Thành phố Hạ Long,22,"Hạ Long, Quảng Ninh","Thành phố Hạ Long, Tỉnh Quảng Ninh",ha-long,thanh-pho
6580ea489fadc6b60cb856d8,194,Móng Cái,Thành phố Móng Cái,22,"Móng Cái, Quảng Ninh","Thành phố Móng Cái, Tỉnh Quảng Ninh",mong-cai,thanh-pho
6580ea489fadc6b60cb856d9,195,Cẩm Phả,Thành phố Cẩm Phả,22,"Cẩm Phả, Quảng Ninh","Thành phố Cẩm Phả, Tỉnh Quảng Ninh",cam-pha,thanh-pho
6580ea489fadc6b60cb856da,196,Uông Bí,Thành phố Uông Bí,22,"Uông Bí, Quảng Ninh","Thành phố Uông Bí, Tỉnh Quảng Ninh",uong-bi,thanh-pho
6580ea489fadc6b60cb856db,198,Bình Liêu,Huyện Bình Liêu,22,"Bình Liêu, Quảng Ninh","Huyện Bình Liêu, Tỉnh Quảng Ninh",binh-lieu,huyen
6580ea489fadc6b60cb856dc,199,Tiên Yên,Huyện Tiên Yên,22,"Tiên Yên, Quảng Ninh","Huyện Tiên Yên, Tỉnh Quảng Ninh",tien-yen,huyen
6580ea489fadc6b60cb856dd,200,Đầm Hà,Huyện Đầm Hà,22,"Đầm Hà, Quảng Ninh","Huyện Đầm Hà, Tỉnh Quảng Ninh",dam-ha,huyen
